date,emaxis-sp_start_100,fang_start_100
2026-03-11,168.36088036310696,205.712379388216
2026-03-12,169.13590819559818,206.71576678300144
2026-03-13,166.74659587222746,204.55245329501128
2026-03-16,165.933030744198,201.63724081297474
2026-03-17,167.56444292198339,202.97936768630672
2026-03-18,167.79994861693928,203.50544036132212
2026-03-19,166.23276526505094,202.1068569082324
2026-03-23,162.91427592703604,195.96848696366249
2026-03-24,163.7021495247067,197.88031205091357
2026-03-25,163.28680311723903,194.16957503592693
2026-03-26,165.0638006337244,195.89150071853828
2026-03-27,162.27198766806544,189.76852802299322
2026-03-30,159.95118609231824,186.0013344282488
2026-03-31,159.21469555536524,183.1348799014576
2026-04-01,162.82863749250666,190.49733114350235
2026-04-02,163.84345294168023,193.12512831040854
2026-04-03,165.050954868545,195.31153767193595
2026-04-06,165.12802945962147,195.39109012523096
2026-04-07,165.95444035283035,196.7280845822213
2026-04-08,164.83257686049498,196.8461301580784
2026-04-09,169.2515200822129,202.1017244918908
2026-04-10,170.71165539093946,204.77314719770067
2026-04-13,171.15269332876593,207.24697187435845
2026-04-14,172.18891838657188,209.03048655306918
2026-04-15,173.87171362507493,215.2381441182509
2026-04-16,175.17341782992207,219.18753849312256
2026-04-17,176.29528132225744,220.64771094231165
2026-04-20,177.9566669521281,220.61948265243277
2026-04-21,177.53703862293398,218.24574009443646
2026-04-22,176.63355313864864,217.51693697392733
2026-04-23,178.6631840369958,224.2070416752207
2026-04-24,178.44908795067226,221.13272428659414
2026-04-27,179.56238759955468,224.6535618969411
2026-04-28,179.75935599897235,226.21381646479165
2026-04-30,179.7636379206988,225.0051324163416
2026-05-01,177.92669350004283,220.39109012523096
2026-05-07,180.91975678684594,228.70817080681584
2026-05-08,181.00539522137535,228.94169575035926
2026-05-11,182.50834974736662,234.88503387394783
2026-05-12,183.33904256230196,235.74984602750976
2026-05-13,183.49319174445492,234.66433997125847
2026-05-14,184.67928406268734,238.03890371586945
2026-05-15,186.88447375181983,240.59741326216383
2026-05-18,185.10747623533442,237.05091357010878
2026-05-19,185.03896548771087,235.21094231164034
2026-05-20,183.81005395221374,233.4582221309793
2026-05-21,185.70266335531386,236.6685485526586
2026-05-22,186.3106962404727,238.44949702319852
2026-05-25,186.6832234306757,236.68651200985425
2026-05-26,186.81168108246982,236.84561691644427
2026-05-27,188.33176329536695,244.02586737836174
2026-05-28,188.75567354628757,246.48172859782386
2026-05-29,189.51785561359938,248.7168959145966
2026-06-01,190.02312237732295,253.6029562718128
2026-06-02,190.89235248779653,257.57801272839254
2026-06-03,191.41902886015242,256.9698213919113
2026-06-04,190.01455853387,253.78515705194005
2026-06-05,190.87522480089063,248.23701498665574
2026-06-08,186.24646741457568,235.5856087045781
2026-06-09,186.73460649139332,239.15263806199957
2026-06-10,186.40918044018156,236.17327037569288
2026-06-11,183.57883017898433,230.41213303223157
2026-06-12,186.29356855356684,235.97567234654076
2026-06-15,187.23559133339043,233.98172859782386
2026-06-16,190.48985184550827,244.67255183740505
2026-06-17,189.62490365676115,239.90453705604597
2026-06-18,187.73229425366105,237.83873947854647
2026-06-19,190.19439924638178,245.47320878669677
2026-06-22,190.69966601010532,246.11219462122767
2026-06-23,190.03596814250236,239.69667419421063
2026-06-24,187.34692129827866,233.8097926503798
2026-06-25,187.34692129827866,232.17768425374666
2026-06-26,187.4282778110816,230.34541161979058
2026-06-29,187.17564442921983,231.4360500923835
2026-06-30,190.11304273357882,235.80373639909672
2026-07-01,192.03562558876425,237.86440156025455
2026-07-02,191.53892266849363,240.5101621843564
2026-07-03,189.9117924124347,238.30835557380414
2026-07-06,190.2800376809112,238.75744200369536
2026-07-07,192.34392395307015,242.2166906179429
2026-07-08,191.75730067654365,242.68117429685896
2026-07-09,191.41902886015242,243.30989529870664
2026-07-10,192.50663697867603,245.3192362964484
2026-07-13,193.3202021067055,246.11219462122767
2026-07-14,192.03562558876425,244.2491274892219
2026-07-15,192.55802003939368,247.00266885649765
2026-07-16,193.3630213239702,249.79470334633547
2026-07-17,192.72073306499956,246.05830424964074
2026-07-21,190.4555964716965,242.65037979880927
2026-07-22,192.9219833861437,246.15068774378977
2026-07-23,192.55802003939368,243.44077191541777
2026-07-24,191.26916159972595,240.09956887702734
2026-07-27,191.00368245268479,237.85926914391294
2026-07-28,191.18780508692302,239.23988913980702
2026-07-29,191.43615654705832,237.17409156230755
2026-07-30,188.3274813736405,232.90648737425582
2026-07-31,188.19045987839343,235.59074112091972
2026-08-03,183.70300590905197,232.2213097926504
2026-08-04,188.37886443435815,241.31851775816054
2026-08-05,191.92001370214953,252.1402176144529
2026-08-06,191.88575832833777,251.17275713405874
2026-08-07,192.57942964802604,252.34038185177582
2026-08-10,192.9690845251349,255.3993019913775
2026-08-12,193.97533613085554,255.69698213919114
2026-08-13,194.50201250321143,254.27017039622254
2026-08-14,195.7994347863321,259.27940874563745
2026-08-17,195.10576346664382,256.2795113939643
2026-08-18,194.5833690160144,254.73465407513856
2026-08-19,193.16177100282607,251.2009854239376
2026-08-20,192.42956238759956,251.19072059125438
2026-08-21,191.5731780423054,251.41141449394377
2026-08-24,192.0142159801319,251.90156025456787
2026-08-25,191.98424252804656,250.6364196263601
2026-08-26,192.48522737004367,252.032436871279
2026-08-27,192.50663697867603,252.8202627797167
2026-08-28,194.15945876509377,257.1494559638678
2026-08-31,194.4335017555879,259.9799835762677
2026-09-01,193.53001627130254,258.48645042085815
2026-09-02,192.7592703605378,256.76709094641757
2026-09-03,191.74017298963776,254.5627181276945
2026-09-04,190.08306928149355,254.43184151098336
2026-09-07,189.72338785646997,252.30445493738452
2026-09-08,187.0343410122463,248.7271607472798
2026-09-09,185.9467328937227,246.3842126873332
2026-09-10,185.04324740943736,246.63056867173063
2026-09-11,185.07750278324912,246.17634982549785
