date,orcan_start_100,invesco_start_100
2026-03-10,167.36695375118236,154.92552865024615
2026-03-11,168.81067356997065,156.32773172346438
2026-03-12,169.3234430228506,156.4355931685216
2026-03-13,167.16781998307363,153.95477182910605
2026-03-16,166.0327575048539,153.3435544499196
2026-03-17,167.55613083088565,154.6918276524205
2026-03-18,168.36760093592872,155.28506771763097
2026-03-19,167.09812316423557,152.91210690661617
2026-03-23,162.84661721511424,148.72347272202418
2026-03-24,163.0009458853985,149.1628866328245
2026-03-25,163.47388858465675,150.95716252124413
2026-03-26,165.47020460994673,153.64857626226376
2026-03-27,162.96111913177677,150.02340711878955
2026-03-30,160.98969482750036,148.22913167035102
2026-03-31,160.18320306666004,148.0826605361823
2026-04-01,163.02583760641213,150.31635123432292
2026-04-02,164.9126300592423,152.51342312519617
2026-04-03,165.60461990342012,153.46548816905522
2026-04-06,165.6792950664609,153.319016103182
2026-04-07,166.45591676208494,154.08799069482782
2026-04-08,166.07258425847564,153.30070584221096
2026-04-09,170.81694628366606,158.77507711385041
2026-04-10,171.7877234031961,159.78206834667577
2026-04-13,172.47971324737392,160.25810067161828
2026-04-14,173.22646487778167,161.88759542376124
2026-04-15,175.00871210235476,163.0410574921632
2026-04-16,176.1139045153582,162.82134988472905
2026-04-17,177.00004978344202,165.01842210294961
2026-04-20,178.3043759645542,167.39858346617794
2026-04-21,178.05545875441828,167.21549461348346
2026-04-22,177.27883705879424,166.35497525156842
2026-04-23,178.2745058993379,166.00710537217057
2026-04-24,178.060437098621,168.46453843427378
2026-04-27,178.84203713844775,167.9804976992175
2026-04-28,179.1506944790163,167.57092596992229
2026-04-30,178.70762184497434,166.02572094736846
2026-05-01,176.92537462040124,165.4672137426159
2026-05-07,180.70891621446708,167.36614030760825
2026-05-08,180.84333150794046,166.00710549071223
2026-05-11,181.4855379100911,166.54699545926016
2026-05-12,182.4164882759994,165.98848843733734
2026-05-13,182.1675710658635,165.11349339961896
2026-05-14,183.0736297107582,165.59753351232953
2026-05-15,184.8757903121422,166.52838043185702
2026-05-18,182.61562204410814,164.79700650919648
2026-05-19,182.83466918902772,165.42998192337788
2026-05-20,181.5950614825509,165.16934533255778
2026-05-21,183.44700552596208,166.32359496515838
2026-05-22,184.56713297157364,166.9751876072658
2026-05-25,185.31886294618408,168.68794394290668
2026-05-26,186.09050629760543,169.04762037698174
2026-05-27,187.03639169612188,170.1455779094254
2026-05-28,187.48942101856923,170.84599919544732
2026-05-29,187.86777517797583,170.90279011403987
2026-06-01,188.65435356200527,172.98512439768217
2026-06-02,189.29655996415593,172.89047212716548
2026-06-03,190.55608104744363,172.72009894031248
2026-06-04,189.11733957285804,171.1299530766195
2026-06-05,189.52058545327824,171.66000243678135
2026-06-08,185.32881963458954,169.9941348095337
2026-06-09,184.9902922288047,169.84269213465592
2026-06-10,185.179469308508,170.63776484035748
2026-06-11,182.77492905859512,168.763663920137
2026-06-12,184.9305520983721,170.80813613796772
2026-06-15,187.1210235475681,172.7011668410762
2026-06-16,189.89396126848212,173.7044725428278
2026-06-17,189.74958928660328,173.23121470738485
2026-06-18,188.7140936924379,171.37604525052836
2026-06-19,190.25738039528053,172.1900489040198
2026-06-22,190.70045302932243,172.47400406986642
2026-06-23,190.35196893513216,171.75465294317192
2026-06-24,187.369940757704,170.11852842451444
2026-06-25,187.46950764175836,171.40817997664783
2026-06-26,187.82794842435408,173.21754244141792
2026-06-29,186.9368248120675,172.79407405106056
2026-06-30,189.2617115547369,173.67950717325374
2026-07-01,191.04893712351273,174.56493919518354
2026-07-02,190.50629760541645,175.62360921672547
2026-07-03,189.22188480111515,175.91233794274993
2026-07-06,190.43162244237567,176.74002484312774
2026-07-07,191.82555881913677,177.83719156934893
2026-07-08,190.66560461990343,177.1057472004242
2026-07-09,189.97859311992832,175.6428590417211
2026-07-10,190.83984666699857,176.91326276402683
2026-07-13,191.32772439886494,177.85644044180066
2026-07-14,190.15781351122615,177.24048801726263
2026-07-15,190.8448250112013,177.35597969165954
2026-07-16,191.79568875392044,178.41464945851538
2026-07-17,190.85976004380942,179.60805791215742
2026-07-21,188.7439637576542,176.02783170936254
2026-07-22,191.2331358590133,177.14424598529956
2026-07-23,191.22815751481056,177.52921586067484
2026-07-24,190.38681734455122,177.82271781208868
2026-07-27,189.9736147757256,179.0945574584689
2026-07-28,190.08811669238813,180.01419547439912
2026-07-29,189.63010902573805,181.91217154409952
2026-07-30,187.3151789714741,181.05123399071107
2026-07-31,186.7924528301887,178.8206230410383
2026-08-03,183.32254692089413,172.7157942627911
2026-08-04,186.7376910439588,176.5900133327427
2026-08-05,189.6500224025489,179.72069468181266
2026-08-06,190.3071638373077,179.79896124713966
2026-08-07,190.68053965251158,179.77939372618715
2026-08-10,191.14352566336436,180.50336354692854
2026-08-12,192.54244038432816,180.91426501377407
2026-08-13,193.1497983770598,180.62076418335695
2026-08-14,194.2500124458605,180.62076418335695
2026-08-17,193.79200477921043,180.3076960190056
2026-08-18,193.49828247125006,179.3684912612122
2026-08-19,191.79071040971775,178.11621937736254
2026-08-20,190.9593269278638,177.70531772739432
2026-08-21,191.0738288445263,177.76401734794604
2026-08-24,191.80066709812314,179.25109156922926
2026-08-25,191.52187982277096,179.9274364104055
2026-08-26,192.1889779459352,179.7682959907236
2026-08-27,192.30845820680042,179.33066086023192
2026-08-28,193.36884552197938,179.60915599662806
2026-08-31,193.68248120675065,180.24571599076194
2026-09-01,192.92577288793746,179.4500176726064
2026-09-02,192.0844327176781,177.2021675327335
2026-09-03,190.59590780106538,175.9489424153134
2026-09-04,188.90327077214118,174.29786745100833
2026-09-07,189.18703639169613,173.7607703154367
2026-09-08,186.84223627221584,171.11507145053685
2026-09-09,185.98098272514562,170.2199103326548
2026-09-10,185.06496739184547,168.1311996877323
