date,orcan_start_100,emaxis-sp_start_100
2026-03-10,167.36695375118236,168.17247580714226
2026-03-11,168.81067356997065,168.36088036310696
2026-03-12,169.3234430228506,169.13590819559818
2026-03-13,167.16781998307363,166.74659587222746
2026-03-16,166.0327575048539,165.933030744198
2026-03-17,167.55613083088565,167.56444292198339
2026-03-18,168.36760093592872,167.79994861693928
2026-03-19,167.09812316423557,166.23276526505094
2026-03-23,162.84661721511424,162.91427592703604
2026-03-24,163.0009458853985,163.7021495247067
2026-03-25,163.47388858465675,163.28680311723903
2026-03-26,165.47020460994673,165.0638006337244
2026-03-27,162.96111913177677,162.27198766806544
2026-03-30,160.98969482750036,159.95118609231824
2026-03-31,160.18320306666004,159.21469555536524
2026-04-01,163.02583760641213,162.82863749250666
2026-04-02,164.9126300592423,163.84345294168023
2026-04-03,165.60461990342012,165.050954868545
2026-04-06,165.6792950664609,165.12802945962147
2026-04-07,166.45591676208494,165.95444035283035
2026-04-08,166.07258425847564,164.83257686049498
2026-04-09,170.81694628366606,169.2515200822129
2026-04-10,171.7877234031961,170.71165539093946
2026-04-13,172.47971324737392,171.15269332876593
2026-04-14,173.22646487778167,172.18891838657188
2026-04-15,175.00871210235476,173.87171362507493
2026-04-16,176.1139045153582,175.17341782992207
2026-04-17,177.00004978344202,176.29528132225744
2026-04-20,178.3043759645542,177.9566669521281
2026-04-21,178.05545875441828,177.53703862293398
2026-04-22,177.27883705879424,176.63355313864864
2026-04-23,178.2745058993379,178.6631840369958
2026-04-24,178.060437098621,178.44908795067226
2026-04-27,178.84203713844775,179.56238759955468
2026-04-28,179.1506944790163,179.75935599897235
2026-04-30,178.70762184497434,179.7636379206988
2026-05-01,176.92537462040124,177.92669350004283
2026-05-07,180.70891621446708,180.91975678684594
2026-05-08,180.84333150794046,181.00539522137535
2026-05-11,181.4855379100911,182.50834974736662
2026-05-12,182.4164882759994,183.33904256230196
2026-05-13,182.1675710658635,183.49319174445492
2026-05-14,183.0736297107582,184.67928406268734
2026-05-15,184.8757903121422,186.88447375181983
2026-05-18,182.61562204410814,185.10747623533442
2026-05-19,182.83466918902772,185.03896548771087
2026-05-20,181.5950614825509,183.81005395221374
2026-05-21,183.44700552596208,185.70266335531386
2026-05-22,184.56713297157364,186.3106962404727
2026-05-25,185.31886294618408,186.6832234306757
2026-05-26,186.09050629760543,186.81168108246982
2026-05-27,187.03639169612188,188.33176329536695
2026-05-28,187.48942101856923,188.75567354628757
2026-05-29,187.86777517797583,189.51785561359938
2026-06-01,188.65435356200527,190.02312237732295
2026-06-02,189.29655996415593,190.89235248779653
2026-06-03,190.55608104744363,191.41902886015242
2026-06-04,189.11733957285804,190.01455853387
2026-06-05,189.52058545327824,190.87522480089063
2026-06-08,185.32881963458954,186.24646741457568
2026-06-09,184.9902922288047,186.73460649139332
2026-06-10,185.179469308508,186.40918044018156
2026-06-11,182.77492905859512,183.57883017898433
2026-06-12,184.9305520983721,186.29356855356684
2026-06-15,187.1210235475681,187.23559133339043
2026-06-16,189.89396126848212,190.48985184550827
2026-06-17,189.74958928660328,189.62490365676115
2026-06-18,188.7140936924379,187.73229425366105
2026-06-19,190.25738039528053,190.19439924638178
2026-06-22,190.70045302932243,190.69966601010532
2026-06-23,190.35196893513216,190.03596814250236
2026-06-24,187.369940757704,187.34692129827866
2026-06-25,187.46950764175836,187.34692129827866
2026-06-26,187.82794842435408,187.4282778110816
2026-06-29,186.9368248120675,187.17564442921983
2026-06-30,189.2617115547369,190.11304273357882
2026-07-01,191.04893712351273,192.03562558876425
2026-07-02,190.50629760541645,191.53892266849363
2026-07-03,189.22188480111515,189.9117924124347
2026-07-06,190.43162244237567,190.2800376809112
2026-07-07,191.82555881913677,192.34392395307015
2026-07-08,190.66560461990343,191.75730067654365
2026-07-09,189.97859311992832,191.41902886015242
2026-07-10,190.83984666699857,192.50663697867603
2026-07-13,191.32772439886494,193.3202021067055
2026-07-14,190.15781351122615,192.03562558876425
2026-07-15,190.8448250112013,192.55802003939368
2026-07-16,191.79568875392044,193.3630213239702
2026-07-17,190.85976004380942,192.72073306499956
2026-07-21,188.7439637576542,190.4555964716965
2026-07-22,191.2331358590133,192.9219833861437
2026-07-23,191.22815751481056,192.55802003939368
2026-07-24,190.38681734455122,191.26916159972595
2026-07-27,189.9736147757256,191.00368245268479
2026-07-28,190.08811669238813,191.18780508692302
2026-07-29,189.63010902573805,191.43615654705832
2026-07-30,187.3151789714741,188.3274813736405
2026-07-31,186.7924528301887,188.19045987839343
2026-08-03,183.32254692089413,183.70300590905197
2026-08-04,186.7376910439588,188.37886443435815
2026-08-05,189.6500224025489,191.92001370214953
2026-08-06,190.3071638373077,191.88575832833777
2026-08-07,190.68053965251158,192.57942964802604
2026-08-10,191.14352566336436,192.9690845251349
2026-08-12,192.54244038432816,193.97533613085554
2026-08-13,193.1497983770598,194.50201250321143
2026-08-14,194.2500124458605,195.7994347863321
2026-08-17,193.79200477921043,195.10576346664382
2026-08-18,193.49828247125006,194.5833690160144
2026-08-19,191.79071040971775,193.16177100282607
2026-08-20,190.9593269278638,192.42956238759956
2026-08-21,191.0738288445263,191.5731780423054
2026-08-24,191.80066709812314,192.0142159801319
2026-08-25,191.52187982277096,191.98424252804656
2026-08-26,192.1889779459352,192.48522737004367
2026-08-27,192.30845820680042,192.50663697867603
2026-08-28,193.36884552197938,194.15945876509377
2026-08-31,193.68248120675065,194.4335017555879
2026-09-01,192.92577288793746,193.53001627130254
2026-09-02,192.0844327176781,192.7592703605378
2026-09-03,190.59590780106538,191.74017298963776
2026-09-04,188.90327077214118,190.08306928149355
2026-09-07,189.18703639169613,189.72338785646997
2026-09-08,186.84223627221584,187.0343410122463
2026-09-09,185.98098272514562,185.9467328937227
2026-09-10,185.06496739184547,185.04324740943736
2026-09-11,184.81107183750686,185.07750278324912
