date,sbi-sp_start_100,fang_start_100
2024-10-25,136.59106698861063,156.63878053787724
2024-10-28,137.68996807483674,158.6275918702525
2024-10-29,137.65255908741048,158.08612194621227
2024-10-30,138.2090236870981,161.1912338328885
2024-10-31,138.0874425910508,161.01416546910286
2024-11-01,133.9864374876418,154.4395401354958
2024-11-05,134.60369290718174,155.77140217614453
2024-11-06,136.5910666295899,158.98172859782386
2024-11-07,141.60392599303987,164.99692055019503
2024-11-08,141.32335480615578,167.14996920550195
2024-11-11,141.95931414248412,166.22100184766987
2024-11-12,142.7121783299211,167.1268733319647
2024-11-13,143.3341094403522,169.60839663313487
2024-11-14,144.1430871540335,170.58098952987066
2024-11-15,144.20855406135712,171.03520837610347
2024-11-18,140.10754831678918,163.7420447546705
2024-11-19,140.7996221613793,164.8763087661671
2024-11-20,141.70212380349795,168.34838842126874
2024-11-21,141.9593131582013,168.09946622870046
2024-11-22,142.11362719038368,167.41428864709505
2024-11-25,142.33808287430443,167.32190515294602
2024-11-26,142.78232003095513,166.33134879901456
2024-11-27,142.31937834254197,166.76760418805173
2024-11-28,140.84170754747456,163.12358858550607
2024-11-29,139.88776835283355,162.0149866557175
2024-12-02,140.13560611314657,162.73865735988505
2024-12-03,140.28991923853022,164.50164237322932
2024-12-04,140.1917191008616,166.05933073290907
2024-12-05,141.59457137063666,170.40905358242662
2024-12-06,141.05681076397383,170.28844179839868
2024-12-09,141.14098218409293,172.01806610552248
2024-12-10,141.98736936900536,172.34397454321496
2024-12-11,141.87981677645573,172.26185588174914
2024-12-12,143.46036361053814,177.96140422911105
2024-12-13,143.30137366256673,177.7817696571546
2024-12-16,144.13373252641708,181.30517347567235
2024-12-17,145.0222060044684,186.5556353931431
2024-12-18,143.9233045891357,183.74307123793884
2024-12-19,140.79026695619572,177.3352494354342
2024-12-20,143.46503846120163,181.41808663518785
2024-12-23,143.9560375127824,182.21617737630876
2024-12-24,145.611403823306,185.45216587969614
2024-12-25,147.0329613631837,188.04403613221103
2024-12-26,147.07972372621566,188.097926503798
2024-12-27,147.77647420584316,188.7856702935742
2024-12-30,146.2567173008744,185.67029357421475
2025-01-06,145.1297595667873,183.8482857729419
2025-01-07,146.42506008649204,187.7617532334223
2025-01-08,144.66681871423606,183.48645042085815
2025-01-09,145.16716916011387,183.4787517963457
2025-01-10,144.93803730031155,183.18877027304455
2025-01-14,142.3801693686553,177.36861014165467
2025-01-15,143.02080466932446,177.2941901047013
2025-01-16,144.13841071304392,180.3377129952782
2025-01-17,142.81505290214173,177.2916238965305
2025-01-20,144.94738875326038,180.74060767809485
2025-01-21,144.96609276430513,180.7585711352905
2025-01-22,145.76571848368837,182.0442414288647
2025-01-23,147.48187513602707,188.23906795319238
2025-01-24,148.13186315540156,189.13724081297474
2025-01-27,147.0002290439681,187.85413672757133
2025-01-28,144.53120878693872,180.39673578320674
2025-01-29,146.25204071811865,187.28700472182302
2025-01-30,144.75098874828987,184.3076370355163
2025-01-31,145.19990209467517,181.90566618764115
2025-02-03,145.61608131405404,183.94323547526176
2025-02-04,144.3348097830541,182.03397659618147
2025-02-05,144.09632537684956,183.26575651816876
2025-02-06,143.32007991300773,182.35475261753234
2025-02-07,142.59994953987442,182.03910901252308
2025-02-10,141.8377328455909,180.35054403613222
2025-02-12,144.18984924502925,184.36409361527407
2025-02-13,144.8865991088556,185.72418394580168
2025-02-14,144.8024272391033,186.41962636009032
2025-02-17,143.95603967559947,185.87045781153768
2025-02-18,143.7269077263686,185.57277766372408
2025-02-19,144.59199998397364,184.93379182919318
2025-02-20,143.9794215168415,183.41972900841716
2025-02-21,142.17441773981875,180.01693697392733
2025-02-25,139.4435315238723,171.7229521658797
2025-02-26,137.54968059491617,167.56826113734346
2025-02-27,137.9284511503704,170.5578936563334
2025-02-28,136.11409478754953,165.10470129336892
2025-03-03,139.0320284442891,169.0053377129953
2025-03-04,135.46878353889184,162.5359269143913
2025-03-05,134.38858661677293,163.4340997741737
2025-03-06,135.32849770379892,164.0397249024841
2025-03-07,131.8353958144985,156.0331554095668
2025-03-10,131.9289198442893,155.58920139601724
2025-03-11,127.84661953034191,147.50051324163417
2025-03-12,128.00560958638982,151.2805378772326
2025-03-13,128.82394048808297,155.28638883186204
2025-03-14,127.18260368000014,151.0598439745432
2025-03-17,130.20808831946783,156.45914596592075
2025-03-18,131.80266344393985,157.63190309997947
2025-03-19,130.55412449169472,154.63970437281873
2025-03-21,131.063827376829,155.85865325395196
2025-03-24,131.7512256961019,157.4625333607062
2025-03-25,135.07131047071468,161.98419215766785
2025-03-26,134.72059781307746,162.97474851159924
2025-03-27,133.49544061332946,158.58140012317799
2025-03-28,133.54687907650657,157.63190309997947
2025-03-31,129.53004536389307,150.757031410388
2025-04-01,130.56815614065928,150.50041059330732
2025-04-02,131.06383072613448,152.47382467665778
2025-04-03,130.08651002126092,151.7706836378567
2025-04-04,122.39887859909149,139.984089509341
2025-04-07,115.14145496256225,131.8132826934921
2025-04-08,116.21229927907781,135.41367275713407
2025-04-09,112.66775907217834,131.65161157873126
2025-04-10,124.36287301248161,151.1650585095463
2025-04-11,117.39069612109444,141.0285362348594
2025-04-14,119.19570016028023,143.68199548347363
2025-04-15,120.72948539884567,144.21320057483064
2025-04-16,119.79892667128844,144.47752001642374
2025-04-17,116.8529368896436,139.39642783822623
2025-04-18,116.95581304675189,137.92855676452473
2025-04-21,115.95978810389246,136.73783617327038
2025-04-22,112.9763885907301,133.2169985629234
2025-04-23,116.7547381676058,137.9901457606241
2025-04-24,119.33598694543667,143.60757544652023
2025-04-25,121.96399688978985,151.1342640114966
2025-04-28,123.32943993840959,154.290700061589
2025-04-30,123.2078593099295,153.46951344693082
2025-05-01,123.68950593770107,153.9493943748717
2025-05-02,127.10779036069042,160.5830424964073
2025-05-07,124.59200814889854,157.8731266680353
2025-05-08,125.68623372270602,158.41203038390475
2025-05-09,128.43582495395117,161.84305070827344
2025-05-12,128.38906275444367,161.1014165469103
2025-05-13,134.40262414139272,170.44498049681792
2025-05-14,134.76269011549377,173.7605214535003
2025-05-15,133.97241609574536,173.69893245740093
2025-05-16,133.5281796406618,171.70242250051325
2025-05-19,134.25298662313284,172.07452268528021
2025-05-20,134.74398470099015,172.73147197700678
2025-05-21,133.30839938150842,170.61948265243277
2025-05-22,130.2548571815355,168.26626975980292
2025-05-23,130.8159977113707,169.81625949497024
2025-05-26,128.88473759027818,167.07554916854855
2025-05-27,128.55272921739822,166.63672757134057
2025-05-28,132.7285537995495,173.14206528433587
2025-05-29,133.79004509941922,175.20529665366456
2025-05-30,132.30769822623347,172.54670498870868
2025-06-02,131.94763208704964,172.64165469102855
2025-06-03,131.9756894315366,173.58345308971462
2025-06-04,133.8087499328132,176.19072059125435
2025-06-05,132.54618275385965,175.13600903305274
