date,rakuten-vti_start_100,sbi-vti_start_100
2026-03-10,166.2695582868409,166.28912964911933
2026-03-11,166.41637652586098,166.42977699497658
2026-03-12,167.17983136876546,167.19963454301777
2026-03-13,164.6923109190822,164.71240454748636
2026-03-16,163.96241453081086,163.98696170413785
2026-03-17,165.57322035320274,165.59329762738037
2026-03-18,165.94236335416755,165.96342183063925
2026-03-19,164.369310793238,164.3940982679562
2026-03-23,161.13511472796677,161.18882762485867
2026-03-24,161.99924493477076,162.04011256830557
2026-03-25,161.68882922941398,161.72920944512305
2026-03-26,163.55132346155457,163.58723061595703
2026-03-27,160.8163094089517,160.87052275426709
2026-03-30,158.3917110617056,158.47212182628124
2026-03-31,157.57372373002224,157.65044704405443
2026-04-01,161.16028356894165,161.21103599169638
2026-04-02,162.2257645035446,162.26958956888723
2026-04-03,163.48840135911743,163.52800970834468
2026-04-06,163.5597130752129,163.59463265477996
2026-04-07,164.37350560006712,164.4015026503356
2026-04-08,163.24929736985612,163.2837286137408
2026-04-09,167.6832081882629,167.69560271009095
2026-04-10,168.96681907798146,168.97623030365887
2026-04-13,169.3779101472377,169.3759638535898
2026-04-14,170.510507991107,170.50854196740707
2026-04-15,172.16745668861947,172.1592931350978
2026-04-16,173.36717144175512,173.35109166571948
2026-04-17,174.42006795587065,174.40224241376384
2026-04-20,176.2322245060615,176.2010428382212
2026-04-21,176.06862703972482,176.04559123018763
2026-04-22,175.09543185536307,175.07586697682302
2026-04-23,176.97470531482026,176.94128983490904
2026-04-24,176.78174420067955,176.7488254857169
2026-04-27,177.6039263391921,177.5705007280997
2026-04-28,177.8262511011368,177.78517280924987
2026-04-30,177.59553672553378,177.55569659744634
2026-05-01,175.96795167582533,175.94195679112295
2026-05-07,178.90851126305634,178.87333628973724
2026-05-08,178.85397877427744,178.81411669429178
2026-05-11,180.13339485716682,180.0947440589506
2026-05-12,180.98074583665422,180.93122291289146
2026-05-13,181.00171987079995,180.94602851486243
2026-05-14,182.06300599857377,182.00458268573752
2026-05-15,184.18138344729223,184.11428698589341
2026-05-18,182.33566844246823,182.27847422464274
2026-05-19,182.2056294307647,182.14523048276928
2026-05-20,181.04786274592055,180.99784667529377
2026-05-21,183.02781156927722,182.97430696141865
2026-05-22,183.74092873023199,183.6775412640788
2026-05-25,184.26947439070432,184.2105183855648
2026-05-26,184.39951340240782,184.33635995909472
2026-05-27,186.09841016821176,186.03152634209653
2026-05-28,186.43399471454342,186.36463811379517
2026-05-29,187.27715088720166,187.20111715550516
2026-06-01,187.80150174084486,187.72669177996394
2026-06-02,188.58593061789503,188.50395162007584
2026-06-03,189.34099584714124,189.25900419829009
2026-06-04,187.9734888208398,187.89694878205592
2026-06-05,188.9047359369101,188.8222585801501
2026-06-08,184.231721129242,184.17350555591662
2026-06-09,184.7183187214229,184.66206813930998
2026-06-10,184.4540458911867,184.4029817178485
2026-06-11,181.78195394102102,181.74549502741806
2026-06-12,184.462435504845,184.41038560208628
2026-06-15,185.49855279164396,185.43932916600713
2026-06-16,188.74113847057345,188.66680611608365
2026-06-17,187.86022903645286,187.78591136498733
2026-06-18,185.92222828138765,185.8686716678651
2026-06-19,188.49364486765384,188.422523944762
2026-06-22,188.99702168715132,188.91848971228944
2026-06-23,188.4265279583875,188.3484999586087
2026-06-24,185.85091656529218,185.7946468614549
2026-06-25,186.0019296111414,185.9575014432684
2026-06-26,186.26200763454844,186.2091856235968
2026-06-29,185.67473467846807,185.63919558221926
2026-06-30,188.91732035739756,188.85927079208494
2026-07-01,190.81756785100046,190.73949892290244
2026-07-02,190.33097025881958,190.25093495557132
2026-07-03,188.4516967993624,188.39291388464565
2026-07-06,188.81664499349804,188.75563429746433
2026-07-07,190.96438609002055,190.88014313839793
2026-07-08,190.17156759931203,190.10288301314125
2026-07-09,189.67658039347288,189.59951529229724
2026-07-10,190.85112630563364,190.76910540626142
2026-07-13,191.47615252317632,191.39091348995103
2026-07-14,190.22610008809093,190.15470044062806
2026-07-15,190.73367171441754,190.65066573341133
2026-07-16,191.438399261714,191.361302744386
2026-07-17,190.83434707831702,190.75430086485474
2026-07-21,188.64885272033223,188.57797360102956
2026-07-22,191.06506145392004,190.9911795282856
2026-07-23,190.66235999832207,190.5840436308852
2026-07-24,189.52976215445278,189.45886783657585
2026-07-27,189.21095683543774,189.1553660978337
2026-07-28,189.5591258022568,189.48847815530033
2026-07-29,189.82759343932213,189.7623704862803
2026-07-30,186.73182599941273,186.69034542295202
2026-07-31,186.52208565795544,186.48307620075312
2026-08-03,181.75678510004613,181.74549416301133
2026-08-04,186.46755316917657,186.4238558169998
2026-08-05,190.11703511053315,190.0584703861745
2026-08-06,189.81081421200554,189.75496981598423
2026-08-07,190.54071060027687,190.4730102119667
2026-08-10,191.10281471538235,191.0355989138492
2026-08-12,192.2312177524225,192.16077375682394
2026-08-13,192.8394647426486,192.7677769737902
2026-08-14,194.1104912118797,194.03360007503298
2026-08-17,193.5022442216536,193.42659700257425
2026-08-18,193.1079323797139,193.034265967342
2026-08-19,191.46356810268887,191.3983198666954
2026-08-20,190.79659381685474,190.73950005394946
2026-08-21,189.8737363144427,189.81419031347275
2026-08-24,190.314191031503,190.25833843552914
2026-08-25,190.22610008809093,190.16950871989695
2026-08-26,190.64558077100548,190.59144921906432
2026-08-27,190.746256134905,190.68768074768954
2026-08-28,192.2228281387642,192.15337109572772
2026-08-31,192.3235035026637,192.25700517336082
2026-09-01,191.45098368220144,191.3909162036056
2026-09-02,190.52393137296028,190.46560811058183
2026-09-03,189.50878812030706,189.45887166441605
2026-09-04,187.88539787742775,187.83773083183382
2026-09-07,187.61693024036242,187.57124168634812
2026-09-08,184.95742271068417,184.93596140198818
2026-09-09,183.9171106170561,183.89961541212412
2026-09-10,182.9145517848903,182.90028099502462
