date,rakuten-orcan_start_100,rakuten-sp_start_100
2026-04-17,184.6533655783958,185.27508090614887
2026-04-20,186.0640870616687,187.02467637540454
2026-04-21,185.7920193470375,186.5898058252427
2026-04-22,184.925433293027,185.62904530744336
2026-04-23,186.0137041515518,187.76294498381878
2026-04-24,185.77186618299072,187.55056634304208
2026-04-27,186.60822249093107,188.7135922330097
2026-04-28,186.90044336960904,188.915857605178
2026-04-30,186.4268440145103,188.9259708737864
2026-05-01,184.6231358323257,186.99433656957927
2026-05-07,188.55300282144296,190.13956310679612
2026-05-08,188.6235388956066,190.22046925566343
2026-05-11,189.3591293833132,191.79813915857605
2026-05-12,190.31640467553405,192.6779935275081
2026-05-13,190.00403063280936,192.8398058252427
2026-05-14,191.00161225312374,194.07362459546925
2026-05-15,192.875856509472,196.38956310679612
2026-05-18,190.49778315195485,194.5287216828479
2026-05-19,190.71946795646917,194.45792880258898
2026-05-20,189.4397420395002,193.163430420712
2026-05-21,191.42482869810559,195.15574433656957
2026-05-22,192.5534058847239,195.8029935275081
2026-05-25,193.3091495364772,196.19741100323625
2026-05-26,194.1354292623942,196.32888349514565
2026-05-27,195.15316404675534,197.92677993527508
2026-05-28,195.58645707376058,198.38187702265373
2026-05-29,196.01975010076583,199.18082524271844
2026-06-01,196.7855703345425,199.70671521035598
2026-06-02,197.45062474808546,200.62702265372167
2026-06-03,198.76058041112455,201.18325242718447
2026-06-04,197.25916968964128,199.69660194174756
2026-06-05,197.68238613462316,200.59668284789643
2026-06-08,193.2789197904071,195.7322006472492
2026-06-09,192.9665457476824,196.24797734627833
2026-06-10,193.1378476420798,195.90412621359224
2026-06-11,190.63885530028216,192.93082524271844
2026-06-12,192.92623941958888,195.78276699029126
2026-06-15,195.17331721080208,196.77386731391587
2026-06-16,198.08544941555823,200.19215210355986
2026-06-17,197.91414752116083,199.2819579288026
2026-06-18,196.8359532446594,197.2997572815534
2026-06-19,198.46835953244658,199.87864077669903
2026-06-22,198.92180572349858,200.40453074433654
2026-06-23,198.56912535268037,199.7168284789644
2026-06-24,195.42523176138653,196.88511326860842
2026-06-25,195.5360741636437,196.89522653721681
2026-06-26,195.90890769850867,196.97613268608413
2026-06-29,194.9919387343813,196.69296116504856
2026-06-30,197.4304715840387,199.79773462783172
2026-07-01,199.30471584038693,201.82038834951456
2026-07-02,198.6900443369609,201.28438511326863
2026-07-03,197.37001209189845,199.58535598705504
2026-07-06,198.61950826279727,199.96966019417474
2026-07-07,200.0906892382104,202.1338996763754
2026-07-08,198.8714228133817,201.51699029126212
2026-07-09,198.17613865376865,201.16302588996763
2026-07-10,199.093107617896,202.30582524271844
2026-07-13,199.5969367190649,203.15533980582524
2026-07-14,198.34744054816608,201.81027508090614
2026-07-15,199.093107617896,202.35639158576052
2026-07-16,200.04030632809352,203.2059061488673
2026-07-17,199.04272470777912,202.52831715210357
2026-07-21,196.87625957275293,200.16181229773463
2026-07-22,199.4961708988311,202.74069579288025
2026-07-23,199.47601773478436,202.36650485436894
2026-07-24,198.559048770657,201.001213592233
2026-07-27,198.13583232567512,200.72815533980582
2026-07-28,198.25675130995566,200.9304207119741
2026-07-29,197.81338170092704,201.18325242718447
2026-07-30,195.37484885126966,197.91666666666669
2026-07-31,194.92140266021764,197.77508090614887
2026-08-03,191.1628375654978,193.06229773462783
2026-08-04,194.7601773478436,197.97734627831716
2026-08-05,197.86376461104393,201.6990291262136
2026-08-06,198.48851269649336,201.65857605177996
2026-08-07,198.89157597742846,202.38673139158573
2026-08-10,199.39540507859735,202.80137540453075
2026-08-12,200.83635630794038,203.8430420711974
2026-08-13,201.49133413945987,204.3992718446602
2026-08-14,202.61991132607818,205.7645631067961
2026-08-17,202.13623538895607,205.0364077669903
2026-08-18,201.84401451027813,204.49029126213594
2026-08-19,200.0,203.00364077669903
2026-08-20,199.21402660217655,202.22491909385113
2026-08-21,199.29463925836356,201.32483818770228
2026-08-24,200.02015316404677,201.79004854368935
2026-08-25,199.74808544941556,201.75970873786406
2026-08-26,200.47359935509874,202.28559870550163
2026-08-27,200.57436517533253,202.31593851132686
2026-08-28,201.68278919790404,204.0453074433657
2026-08-31,202.0052398226522,204.3385922330097
2026-09-01,201.2293430068521,203.38794498381878
2026-09-02,200.34260378879486,202.57888349514565
2026-09-03,198.80088673921804,201.5068770226537
2026-09-04,197.02740830310358,199.76739482200648
2026-09-07,197.31962918178155,199.38309061488673
2026-09-08,194.87101975010077,196.56148867313917
2026-09-09,193.97420395002015,195.41868932038835
2026-09-10,193.0068520757759,194.4680420711974
2026-09-11,192.7347843611447,194.49838187702267
