date,rakuten-bull_start_100,sbi-bull_start_100
2025-12-03,246.9358548428316,238.69532420833318
2025-12-04,271.8527983644263,262.76574738792664
2025-12-05,259.93866598517764,251.245547842028
2025-12-08,262.41247124968055,253.58319169317073
2025-12-09,268.42831587017633,259.3980799677357
2025-12-10,262.7651418349093,253.98497380487305
2025-12-11,252.73703041144904,244.26183722263352
2025-12-12,264.8249424993611,255.9646661058071
2025-12-15,253.0948121645796,244.6709265570735
2025-12-16,236.27906976744185,228.45352342084504
2025-12-17,241.41579350881676,233.3771857411044
2025-12-18,229.7163301814465,222.11997113689046
2025-12-19,237.9197546639407,230.0387391310958
2025-12-22,255.5430615895732,247.11084331852052
2025-12-23,257.0661896243291,248.58648054604768
2025-12-24,253.7899309992333,245.40874736206666
2025-12-25,257.6948632762586,249.18550209090728
2025-12-26,262.0649118323537,253.41517680339837
2025-12-29,256.7032967032967,248.22853091391494
2025-12-30,254.94505494505492,246.50451922729982
2026-01-05,285.6733963710708,276.3167807127398
2026-01-06,306.3276258625096,296.3036328068803
2026-01-07,289.3994377715308,279.9255176533155
2026-01-08,269.7214413493483,260.9321625892823
2026-01-09,289.89522105801177,280.4734009481315
2026-01-13,330.1558906210069,319.3148103636457
2026-01-14,345.33094812164575,334.02004928162125
2026-01-15,341.482238691541,330.3236498082511
2026-01-16,337.6948632762586,326.6856930525814
2026-01-19,326.94607717863533,316.34161854032936
2026-01-20,304.41093789931,294.6307547743747
2026-01-21,305.15716841298234,295.33935352483724
2026-01-22,327.6565295169946,317.1013540476894
2026-01-23,326.60362892921034,316.0859416047985
2026-01-26,304.487605417838,294.8572146591933
2026-01-27,316.56529516994635,306.56734804792507
2026-01-28,325.46894965499615,315.1727977405287
2026-01-29,315.26194735497063,305.3693037426179
2026-01-30,317.30130334781495,307.34899461662303
2026-02-02,297.94531050345006,288.5090483278345
2026-02-03,346.44007155635063,335.40071823178675
2026-02-04,343.6902632251469,332.7562579769026
2026-02-05,329.4556606184513,318.97146728588825
2026-02-06,340.4344492716586,329.5419998980062
2026-02-09,383.8947099412216,372.1090290011716
2026-02-10,428.92409915665735,416.77993650380137
2026-02-12,423.7924865831842,411.819750955683
2026-02-13,409.465882954255,397.96190926288904
2026-02-16,406.67518527983646,395.2443985081537
2026-02-17,397.7919754663941,386.63164363003847
2026-02-18,417.337081523128,405.58116802025444
2026-02-19,426.71096345514957,414.6687575685134
2026-02-20,403.72093023255815,392.3734822547687
2026-02-24,418.9215435727063,407.137162322176
2026-02-25,464.3036033733708,451.15791529730143
2026-02-26,466.31229235880403,453.12299675948697
2026-02-27,474.8121645796064,461.3924098882082
2026-03-02,436.8004088934321,424.6256590037274
