date,rakuten-vti_start_100,fang_start_100
2026-03-03,168.43407861068,199.37384520632313
2026-03-04,166.94911699316245,199.694621227674
2026-03-05,167.01203909559965,201.64750564565796
2026-03-06,166.8316624019464,204.51139396427837
2026-03-09,165.8710516380721,204.40874563744612
2026-03-10,166.2695582868409,205.59433381235888
2026-03-11,166.41637652586098,205.712379388216
2026-03-12,167.17983136876546,206.71576678300144
2026-03-13,164.6923109190822,204.55245329501128
2026-03-16,163.96241453081086,201.63724081297474
2026-03-17,165.57322035320274,202.97936768630672
2026-03-18,165.94236335416755,203.50544036132212
2026-03-19,164.369310793238,202.1068569082324
2026-03-23,161.13511472796677,195.96848696366249
2026-03-24,161.99924493477076,197.88031205091357
2026-03-25,161.68882922941398,194.16957503592693
2026-03-26,163.55132346155457,195.89150071853828
2026-03-27,160.8163094089517,189.76852802299322
2026-03-30,158.3917110617056,186.0013344282488
2026-03-31,157.57372373002224,183.1348799014576
2026-04-01,161.16028356894165,190.49733114350235
2026-04-02,162.2257645035446,193.12512831040854
2026-04-03,163.48840135911743,195.31153767193595
2026-04-06,163.5597130752129,195.39109012523096
2026-04-07,164.37350560006712,196.7280845822213
2026-04-08,163.24929736985612,196.8461301580784
2026-04-09,167.6832081882629,202.1017244918908
2026-04-10,168.96681907798146,204.77314719770067
2026-04-13,169.3779101472377,207.24697187435845
2026-04-14,170.510507991107,209.03048655306918
2026-04-15,172.16745668861947,215.2381441182509
2026-04-16,173.36717144175512,219.18753849312256
2026-04-17,174.42006795587065,220.64771094231165
2026-04-20,176.2322245060615,220.61948265243277
2026-04-21,176.06862703972482,218.24574009443646
2026-04-22,175.09543185536307,217.51693697392733
2026-04-23,176.97470531482026,224.2070416752207
2026-04-24,176.78174420067955,221.13272428659414
2026-04-27,177.6039263391921,224.6535618969411
2026-04-28,177.8262511011368,226.21381646479165
2026-04-30,177.59553672553378,225.0051324163416
2026-05-01,175.96795167582533,220.39109012523096
2026-05-07,178.90851126305634,228.70817080681584
2026-05-08,178.85397877427744,228.94169575035926
2026-05-11,180.13339485716682,234.88503387394783
2026-05-12,180.98074583665422,235.74984602750976
2026-05-13,181.00171987079995,234.66433997125847
2026-05-14,182.06300599857377,238.03890371586945
2026-05-15,184.18138344729223,240.59741326216383
2026-05-18,182.33566844246823,237.05091357010878
2026-05-19,182.2056294307647,235.21094231164034
2026-05-20,181.04786274592055,233.4582221309793
2026-05-21,183.02781156927722,236.6685485526586
2026-05-22,183.74092873023199,238.44949702319852
2026-05-25,184.26947439070432,236.68651200985425
2026-05-26,184.39951340240782,236.84561691644427
2026-05-27,186.09841016821176,244.02586737836174
2026-05-28,186.43399471454342,246.48172859782386
2026-05-29,187.27715088720166,248.7168959145966
2026-06-01,187.80150174084486,253.6029562718128
2026-06-02,188.58593061789503,257.57801272839254
2026-06-03,189.34099584714124,256.9698213919113
2026-06-04,187.9734888208398,253.78515705194005
2026-06-05,188.9047359369101,248.23701498665574
2026-06-08,184.231721129242,235.5856087045781
2026-06-09,184.7183187214229,239.15263806199957
2026-06-10,184.4540458911867,236.17327037569288
2026-06-11,181.78195394102102,230.41213303223157
2026-06-12,184.462435504845,235.97567234654076
2026-06-15,185.49855279164396,233.98172859782386
2026-06-16,188.74113847057345,244.67255183740505
2026-06-17,187.86022903645286,239.90453705604597
2026-06-18,185.92222828138765,237.83873947854647
2026-06-19,188.49364486765384,245.47320878669677
2026-06-22,188.99702168715132,246.11219462122767
2026-06-23,188.4265279583875,239.69667419421063
2026-06-24,185.85091656529218,233.8097926503798
2026-06-25,186.0019296111414,232.17768425374666
2026-06-26,186.26200763454844,230.34541161979058
2026-06-29,185.67473467846807,231.4360500923835
2026-06-30,188.91732035739756,235.80373639909672
2026-07-01,190.81756785100046,237.86440156025455
2026-07-02,190.33097025881958,240.5101621843564
2026-07-03,188.4516967993624,238.30835557380414
2026-07-06,188.81664499349804,238.75744200369536
2026-07-07,190.96438609002055,242.2166906179429
2026-07-08,190.17156759931203,242.68117429685896
2026-07-09,189.67658039347288,243.30989529870664
2026-07-10,190.85112630563364,245.3192362964484
2026-07-13,191.47615252317632,246.11219462122767
2026-07-14,190.22610008809093,244.2491274892219
2026-07-15,190.73367171441754,247.00266885649765
2026-07-16,191.438399261714,249.79470334633547
2026-07-17,190.83434707831702,246.05830424964074
2026-07-21,188.64885272033223,242.65037979880927
2026-07-22,191.06506145392004,246.15068774378977
2026-07-23,190.66235999832207,243.44077191541777
2026-07-24,189.52976215445278,240.09956887702734
2026-07-27,189.21095683543774,237.85926914391294
2026-07-28,189.5591258022568,239.23988913980702
2026-07-29,189.82759343932213,237.17409156230755
2026-07-30,186.73182599941273,232.90648737425582
2026-07-31,186.52208565795544,235.59074112091972
2026-08-03,181.75678510004613,232.2213097926504
2026-08-04,186.46755316917657,241.31851775816054
2026-08-05,190.11703511053315,252.1402176144529
2026-08-06,189.81081421200554,251.17275713405874
2026-08-07,190.54071060027687,252.34038185177582
2026-08-10,191.10281471538235,255.3993019913775
2026-08-12,192.2312177524225,255.69698213919114
2026-08-13,192.8394647426486,254.27017039622254
2026-08-14,194.1104912118797,259.27940874563745
2026-08-17,193.5022442216536,256.2795113939643
2026-08-18,193.1079323797139,254.73465407513856
2026-08-19,191.46356810268887,251.2009854239376
2026-08-20,190.79659381685474,251.19072059125438
2026-08-21,189.8737363144427,251.41141449394377
2026-08-24,190.314191031503,251.90156025456787
2026-08-25,190.22610008809093,250.6364196263601
2026-08-26,190.64558077100548,252.032436871279
2026-08-27,190.746256134905,252.8202627797167
2026-08-28,192.2228281387642,257.1494559638678
2026-08-31,192.3235035026637,259.9799835762677
2026-09-01,191.45098368220144,258.48645042085815
2026-09-02,190.52393137296028,256.76709094641757
2026-09-03,189.50878812030706,254.5627181276945
2026-09-04,187.88539787742775,254.43184151098336
2026-09-07,187.61693024036242,252.30445493738452
2026-09-08,184.95742271068417,248.7271607472798
2026-09-09,183.9171106170561,246.3842126873332
2026-09-10,182.9145517848903,246.63056867173063
2026-09-11,182.87260371659886,246.17634982549785
