date,invesco_start_100,orcan_start_100
2025-04-18,118.04264965205664,116.31901229651018
2025-04-21,117.32705858389491,115.45775874943993
2025-04-22,115.6424391320886,113.53611788719071
2025-04-23,117.25251840430515,116.39866580375366
2025-04-24,119.54741518016898,118.90277293772091
2025-04-25,121.08241235940143,120.82441379997013
2025-04-28,121.65993550915968,122.02419475282522
2025-04-30,121.5687477376975,122.06402150644695
2025-05-01,122.99735922967463,122.73111962961119
2025-05-02,125.76339395252631,125.5289490715388
2025-05-07,124.60834647108207,124.0752725643451
2025-05-08,125.50502813228796,124.77224075272564
2025-05-09,127.99749900363197,127.00253895554339
2025-05-12,128.40784490571272,127.30621795190919
2025-05-13,133.4839752291124,132.00079653507245
2025-05-14,134.21347850213698,132.379150694479
2025-05-15,133.24080658073632,131.67222581769303
2025-05-16,132.6328874062633,131.18434808582666
2025-05-19,133.0280352623973,131.7469009807338
2025-05-20,133.71194436420447,132.21984367999204
2025-05-21,133.10402434627204,131.3038283466919
2025-05-22,130.67234559444975,129.20794543734755
2025-05-23,130.7331369830672,129.3871658286454
2025-05-26,129.43384831582372,127.99322945188429
2025-05-27,129.69679965036974,127.9384676656544
2025-05-28,132.6666008596679,130.97525762931247
2025-05-29,133.59466343265169,132.01573156768058
2025-05-30,132.46552000137228,130.74625379598746
2025-06-02,132.04789198249836,130.38781301339176
2025-06-03,131.36731186530488,130.12396077064767
2025-06-04,134.01229153688266,131.6921391945039
2025-06-05,133.4863897814503,130.9204958430826
2025-06-06,134.5691299257012,131.63239906407128
2025-06-09,136.75007835749406,133.4992781400906
2025-06-10,137.3997219122384,133.5540399263205
2025-06-11,138.2659144911231,134.2908348683228
2025-06-12,137.95655971669981,133.5839099915368
2025-06-13,136.92022314227995,132.84711504953452
2025-06-16,136.2860470063474,132.7126997560611
2025-06-17,138.0648347746881,134.41031512918804
2025-06-18,136.75007924998582,133.60880171255042
2025-06-19,136.8119504558417,133.0611838502514
2025-06-20,137.15224008397152,133.1109672922786
2025-06-23,138.28138293156763,133.89754567630806
2025-06-24,138.84772263224684,134.2410514262956
2025-06-25,140.10625644038947,135.33130880669088
2025-06-26,139.09942906354524,135.19191516901478
2025-06-27,140.04332996928466,135.96853686463882
2025-06-30,140.9557668809332,136.90446557474985
2025-07-01,140.5624749192974,136.40663115447802
2025-07-02,140.82991330095308,136.2622591725992
2025-07-03,141.89966718048106,136.78996365808732
2025-07-04,143.94478478174634,138.5423408174441
2025-07-07,143.20539656078859,138.1490516254294
2025-07-08,144.2122235821187,138.91073828844526
2025-07-09,145.65953745798882,139.67740329566388
2025-07-10,145.31344020082105,139.42848608552796
2025-07-11,146.71355844730638,140.42913327027432
2025-07-14,146.14721770325926,140.23497784636828
2025-07-15,146.54051009640398,140.98670782097875
2025-07-16,146.52477897264512,141.7683078608055
2025-07-17,145.83258566004383,141.5243689948723
2025-07-18,147.29563065911623,142.46527604918603
2025-07-22,145.75392706282753,141.75337282819734
2025-07-23,145.50222023356494,141.1460148354657
2025-07-24,146.1418610889115,142.50510280280778
2025-07-25,146.7815020936185,143.35142131726988
2025-07-28,147.11731321755337,143.8243640165281
2025-07-29,147.22925036766117,144.08323791506945
2025-07-30,145.1983921724772,143.58540349479762
2025-07-31,144.6866796428312,144.2624583063673
2025-08-01,144.63870732732883,144.8847513317071
2025-08-04,140.3691072010239,140.05077911086772
2025-08-05,141.45649614163162,141.23064668691194
2025-08-06,142.08014529812596,141.67869766515656
2025-08-07,142.39996486358913,142.62956140787574
2025-08-08,142.11212611861174,142.7241499477274
2025-08-12,143.1355508582187,144.232588241151
2025-08-13,144.31888537834027,145.0291233135859
2025-08-14,144.31888537834027,144.59600736794943
