date,rakuten-sp_start_100,rakuten-vti_start_100
2026-04-23,187.76294498381878,186.98311394761336
2026-04-24,187.55056634304208,186.77924034924433
2026-04-27,188.7135922330097,187.6479191596862
2026-04-28,188.915857605178,187.88281700128528
2026-04-30,188.9259708737864,187.6390550901919
2026-05-01,186.99433656957927,185.91942560829676
2026-05-07,190.13956310679612,189.02628196605062
2026-05-08,190.22046925566343,188.96866551433763
2026-05-11,191.79813915857605,190.3204361122191
2026-05-12,192.6779935275081,191.21570713114392
2026-05-13,192.8398058252427,191.23786730487967
2026-05-14,194.07362459546925,192.35917209590923
2026-05-15,196.38956310679612,194.5973496432212
2026-05-18,194.5287216828479,192.64725435447414
2026-05-19,194.45792880258898,192.5098612773124
2026-05-20,193.163430420712,191.28661968709835
2026-05-21,195.15574433656957,193.3785400877543
2026-05-22,195.8029935275081,194.1319859947702
2026-05-25,196.19741100323625,194.6904223729114
2026-05-26,196.32888349514565,194.82781545007313
2026-05-27,197.92677993527508,196.62278952266985
2026-05-28,198.38187702265373,196.97735230244206
2026-05-29,199.18082524271844,197.86819128661966
2026-06-01,199.70671521035598,198.42219563001373
2026-06-02,200.62702265372167,199.25098612773124
2026-06-03,201.18325242718447,200.04875238221865
2026-06-04,199.69660194174756,198.603909054647
2026-06-05,200.59668284789643,199.58782076851483
2026-06-08,195.7322006472492,194.65053406018706
2026-06-09,196.24797734627833,195.1646500908567
2026-06-10,195.90412621359224,194.88543190178612
2026-06-11,192.93082524271844,192.06222576785
2026-06-12,195.78276699029126,194.8942959712804
2026-06-15,196.77386731391587,195.98900855382706
2026-06-16,200.19215210355986,199.41497141337587
2026-06-17,199.2819579288026,198.48424411647386
2026-06-18,197.2997572815534,196.43664406328946
2026-06-19,199.87864077669903,199.1534813632939
2026-06-22,200.40453074433654,199.68532553295216
2026-06-23,199.7168284789644,199.08256880733944
2026-06-24,196.88511326860842,196.36129947258786
2026-06-25,196.89522653721681,196.52085272348535
2026-06-26,196.97613268608413,196.7956388778088
2026-06-29,196.69296116504856,196.17515401320748
2026-06-30,199.79773462783172,199.60111687275628
2026-07-01,201.82038834951456,201.6088286132163
2026-07-02,201.28438511326863,201.09471258254663
2026-07-03,199.58535598705504,199.10916101582237
2026-07-06,199.96966019417474,199.49474803882464
2026-07-07,202.1338996763754,201.76394982936668
2026-07-08,201.51699029126212,200.92629526215484
2026-07-09,201.16302588996763,200.4033151619909
2026-07-10,202.30582524271844,201.64428489119354
2026-07-13,203.15533980582524,202.30465806851927
2026-07-14,201.81027508090614,200.98391171386783
2026-07-15,202.35639158576052,201.52018791827325
2026-07-16,203.2059061488673,202.26476975579487
2026-07-17,202.52831715210357,201.62655675220495
2026-07-21,200.16181229773463,199.31746664893853
2026-07-22,202.74069579288025,201.87031866329832
2026-07-23,202.36650485436894,201.44484332757168
2026-07-24,201.001213592233,200.2481939458405
2026-07-27,200.72815533980582,199.91135930505695
2026-07-28,200.9304207119741,200.2792181890706
2026-07-29,201.18325242718447,200.56286841288835
2026-07-30,197.91666666666669,197.29202676948987
2026-07-31,197.77508090614887,197.07042503213225
2026-08-03,193.06229773462783,192.0356335593671
2026-08-04,197.97734627831716,197.01280858041926
2026-08-05,201.6990291262136,200.86867881044185
2026-08-06,201.65857605177996,200.54514027389976
2026-08-07,202.38673139158573,201.31631431990428
2026-08-10,202.80137540453075,201.91020697602272
2026-08-12,203.8430420711974,203.10242432300672
2026-08-13,204.3992718446602,203.7450693613438
2026-08-14,205.7645631067961,205.08797588973096
2026-08-17,205.0364077669903,204.44533085139386
2026-08-18,204.49029126213594,204.02871958516155
2026-08-19,203.00364077669903,202.2913619642778
2026-08-20,202.22491909385113,201.58666843948058
2026-08-21,201.32483818770228,200.611620795107
2026-08-24,201.79004854368935,201.07698444355805
2026-08-25,201.75970873786406,200.98391171386783
2026-08-26,202.28559870550163,201.4271151885831
2026-08-27,202.31593851132686,201.53348402251476
2026-08-28,204.0453074433657,203.0935602535124
2026-08-31,204.3385922330097,203.19992908744405
2026-09-01,203.38794498381878,202.27806586003635
2026-09-02,202.57888349514565,201.29858618091566
2026-09-03,201.5068770226537,200.22603377210478
2026-09-04,199.76739482200648,198.51083632495678
2026-09-07,199.38309061488673,198.22718610113904
2026-09-08,196.56148867313917,195.41727607144438
2026-09-09,195.41868932038835,194.3181314541506
2026-09-10,194.4680420711974,193.25887514958117
2026-09-11,194.49838187702267,193.21455480210966
