date,emaxis-sp_start_100,sbi-sp_start_100
2023-11-14,102.40644001027661,102.35679184309365
2023-11-15,103.60966001541492,103.5538923957116
2023-11-16,104.26479403956496,104.24596584044848
2023-11-17,104.01216065770318,103.99345187985283
2023-11-20,103.58396848505609,103.59130088195727
2023-11-21,103.12580286032372,103.13771186826351
2023-11-22,103.04016442579429,102.98807451899943
2023-11-24,104.35043247409436,104.32078448814732
2023-11-27,104.33758670891496,104.3020797714886
2023-11-28,103.18146784276783,103.17044496982066
2023-11-29,102.44069538408837,102.42693271428335
2023-11-30,102.44925922754132,102.45031371021405
2023-12-01,103.42981930290314,103.41360585838375
2023-12-04,103.00162713025607,102.98339801906047
2023-12-05,102.97165367817075,102.98339801906047
2023-12-06,102.9973452085296,103.03015969059899
2023-12-07,102.53489766207073,102.53916122218065
2023-12-08,100.61231480688532,100.59387233758564
2023-12-11,102.54346150552367,102.53448506141851
2023-12-12,103.28423396420314,103.26864427859648
2023-12-13,103.58396848505609,103.60065296995215
2023-12-14,102.73614798321486,102.74958914590194
2023-12-15,103.03588250406783,103.05821705932358
2023-12-18,102.80894065256487,102.68412294547342
2023-12-19,103.63535154577374,103.6146813802071
2023-12-20,105.2282264280209,105.21860970815557
2023-12-21,103.29707972938256,103.27799765377004
2023-12-22,103.53258542433845,103.4463397571657
2023-12-25,103.61394193714139,103.60065376557166
2023-12-26,103.65247923267961,103.63806292563986
2023-12-27,104.47032628243555,104.44236476782562
2023-12-28,103.93080414490024,103.9373378906854
2023-12-29,103.96934144043848,103.94669017234881
2024-01-04,103.42553738117668,103.40425372488653
2024-01-05,104.23053866575319,104.20855579333706
2024-01-09,105.12974222831207,105.07364832968324
2024-01-10,105.50226941851504,105.33083814943629
2024-01-11,106.80825554508864,106.72433775213541
2024-01-12,106.49567525905626,106.4437669388887
2024-01-15,106.46998372869744,106.3829769035899
2024-01-16,107.01378778795925,106.92073753268869
2024-01-17,107.73315063800635,107.67827737335205
2024-01-18,107.72886871627986,107.67360090576572
2024-01-19,108.62807227883874,108.5761027240457
2024-01-22,109.98115954440352,109.9088124966048
2024-01-23,110.18240986554765,110.1145639917747
2024-01-24,110.52068168193885,110.45592464587742
2024-01-25,110.38366018669178,110.32031569807117
2024-01-26,110.8503896548771,110.8206668707008
2024-01-29,111.18866147126832,111.16202777086261
2024-01-30,111.37278410550655,111.31166519968554
2024-01-31,111.44129485313007,111.36310343329097
2024-02-01,109.12905712083582,109.03436841840777
2024-02-02,110.2209471610859,110.19406014159333
2024-02-05,113.13265393508607,113.04185041739716
2024-02-06,112.71730752761839,112.56955704467926
2024-02-07,112.37475378950073,112.31236712630815
2024-02-08,113.5094630470155,113.43932514178489
2024-02-09,114.6398903828038,114.57095954881531
2024-02-13,115.09377408580971,115.05260555137215
2024-02-14,114.51143273100968,114.41664537103063
2024-02-15,115.47914704119209,115.35655637359102
2024-02-16,116.00154149182154,115.95510693764666
2024-02-19,115.27789672004796,115.19288995680488
2024-02-20,115.54765778881561,115.45943248101813
2024-02-21,114.69127344352145,114.65980663542759
2024-02-22,115.13659330307442,115.07131036205953
2024-02-26,117.46595872227456,117.38601694922961
2024-02-27,117.26042647940396,117.18961723041168
2024-02-28,117.33750107048041,117.27846453871493
2024-02-29,117.28611800976279,117.23170326933405
2024-03-01,117.6372355913334,117.38134133233812
2024-03-04,118.40369958037166,118.33060541350615
2024-03-05,118.53643915389227,118.45218537734429
2024-03-06,117.04633039308041,116.98854279394769
2024-03-07,116.84508007193628,116.80149566230158
2024-03-08,117.14481459278925,117.03998095614487
2024-03-11,115.56906739744797,115.51554807858899
2024-03-12,115.45773743255974,115.44072981325397
2024-03-13,117.29468185321572,117.20832363593559
2024-03-14,117.19619765350689,117.14753353888182
2024-03-15,117.6072621392481,117.61047481897006
2024-03-18,117.41885758328338,117.37666637113469
2024-03-19,118.12965658987753,118.07341661024708
2024-03-21,121.07990065941594,120.97264559546672
2024-03-22,122.11612571722188,122.01543221995257
2024-03-25,121.82067311809539,121.68810019978176
2024-03-26,121.3667894150895,121.29997722107558
2024-03-27,121.22120407638948,121.1503391431761
2024-03-28,122.24030144728954,122.16039253917718
2024-03-29,122.28740258628072,122.05751638620424
2024-04-01,122.3045302731866,122.07622048001525
2024-04-02,122.3216579600925,122.17909655253818
2024-04-03,121.31540635437183,121.25321358453532
2024-04-04,121.56803973623363,121.47299352188223
2024-04-05,119.48702577716878,119.39209554743589
2024-04-08,121.46099169307185,121.29997526467913
