date,rakuten-sp_start_100,sbi-sp_start_100
2026-04-27,188.7135922330097,188.48064429639365
2026-04-28,188.915857605178,188.76592294518133
2026-04-30,188.9259708737864,188.82986551391977
2026-05-01,186.99433656957927,186.79848480478472
2026-05-07,190.13956310679612,189.8480149008592
2026-05-08,190.22046925566343,190.0595150818595
2026-05-11,191.79813915857605,191.5596871445182
2026-05-12,192.6779935275081,192.47946481353634
2026-05-13,192.8398058252427,192.70080079971473
2026-05-14,194.07362459546925,193.86650768100046
2026-05-15,196.38956310679612,196.19792303839122
2026-05-18,194.5287216828479,194.36328606995536
2026-05-19,194.45792880258898,194.27475164951764
2026-05-20,193.163430420712,193.04510320818466
2026-05-21,195.15574433656957,194.93384491526731
2026-05-22,195.8029935275081,195.5830993764959
2026-05-25,196.19741100323625,196.01101759545273
2026-05-26,196.32888349514565,196.14381898009398
2026-05-27,197.92677993527508,197.8013852812164
2026-05-28,198.38187702265373,198.19487355497017
2026-05-29,199.18082524271844,198.9916863148669
2026-06-01,199.70671521035598,199.5278136959701
2026-06-02,200.62702265372167,200.42299922267338
2026-06-03,201.18325242718447,200.9886370195396
2026-06-04,199.69660194174756,199.57699935709198
2026-06-05,200.59668284789643,200.41316112398837
2026-06-08,195.7322006472492,195.63720326303348
2026-06-09,196.24797734627833,196.0503655598606
2026-06-10,195.90412621359224,195.63720313796878
2026-06-11,192.93082524271844,192.75982397626038
2026-06-12,195.78276699029126,195.46013466720018
2026-06-15,196.77386731391587,196.52747014236795
2026-06-16,200.19215210355986,200.07377886196642
2026-06-17,199.2819579288026,199.11957098991564
2026-06-18,197.2997572815534,197.14721398262785
2026-06-19,199.87864077669903,199.5228970552827
2026-06-22,200.40453074433654,200.05410482117375
2026-06-23,199.7168284789644,199.50814116478833
2026-06-24,196.88511326860842,196.70945891626138
2026-06-25,196.89522653721681,196.71929635630178
2026-06-26,196.97613268608413,196.82258775723955
2026-06-29,196.69296116504856,195.57818285082206
2026-06-30,199.79773462783172,199.47371105262656
2026-07-01,201.82038834951456,201.58378984709478
2026-07-02,201.28438511326863,201.0919294315437
2026-07-03,199.58535598705504,199.20810626938686
2026-07-06,199.96966019417474,199.59175717708894
2026-07-07,202.1338996763754,201.96743998115826
2026-07-08,201.51699029126212,201.21981306923118
2026-07-09,201.16302588996763,200.8951851448066
2026-07-10,202.30582524271844,201.98711275357604
2026-07-13,203.15533980582524,202.89705257730412
2026-07-14,201.81027508090614,201.59362365081276
2026-07-15,202.35639158576052,202.13958756612888
2026-07-16,203.2059061488673,202.99050426696783
2026-07-17,202.52831715210357,202.28222573966949
2026-07-21,200.16181229773463,200.00983374062193
2026-07-22,202.74069579288025,202.48388738065
2026-07-23,202.36650485436894,202.12483080251337
2026-07-24,201.001213592233,200.7377855336007
2026-07-27,200.72815533980582,200.50169380927892
2026-07-28,200.9304207119741,200.71319302099363
2026-07-29,201.18325242718447,201.03782051798999
2026-07-30,197.91666666666669,197.78170944759216
2026-07-31,197.77508090614887,197.6390692787386
2026-08-03,193.06229773462783,192.95164568513852
2026-08-04,197.97734627831716,197.73252245175013
2026-08-05,201.6990291262136,201.47065578870044
2026-08-06,201.65857605177996,201.37228371159856
2026-08-07,202.38673139158573,202.1149910095522
2026-08-10,202.80137540453075,202.4986416431867
2026-08-12,203.8430420711974,203.63975591361512
2026-08-13,204.3992718446602,204.16112663509054
2026-08-14,205.7645631067961,205.5530890300435
2026-08-17,205.0364077669903,204.77103146986536
2026-08-18,204.49029126213594,204.31360165350605
2026-08-19,203.00364077669903,202.8281845616766
2026-08-20,202.22491909385113,202.05596492772236
2026-08-21,201.32483818770228,201.20504664262225
2026-08-24,201.79004854368935,201.55426616977704
2026-08-25,201.75970873786406,201.54934824568244
2026-08-26,202.28559870550163,202.0461270792384
2026-08-27,202.31593851132686,202.16417252898444
2026-08-28,204.0453074433657,203.74796102448585
2026-08-31,204.3385922330097,204.1020994305017
2026-09-01,203.38794498381878,203.1478915003492
2026-09-02,202.57888349514565,202.4346941032222
2026-09-03,201.5068770226537,201.33784624885655
2026-09-04,199.76739482200648,199.55239632197095
2026-09-07,199.38309061488673,199.1392350585301
2026-09-08,196.56148867313917,196.32087919790956
2026-09-09,195.41868932038835,195.22895032064596
2026-09-10,194.4680420711974,194.33376506245122
