date,rakuten-orcan_start_100,invesco_start_100
2026-04-24,185.77186618299072,176.2026980199225
2026-04-27,186.60822249093107,175.69642361783679
2026-04-28,186.90044336960904,175.26803884080752
2026-04-30,186.4268440145103,173.65185720104867
2026-05-01,184.6231358323257,173.0676958264615
2026-05-07,188.55300282144296,175.05384666392035
2026-05-08,188.6235388956066,173.63238667200923
2026-05-11,189.3591293833132,174.19707565626783
2026-05-12,190.31640467553405,173.61291447290833
2026-05-13,190.00403063280936,172.69772788329752
2026-05-14,191.00161225312374,173.20400163445106
2026-05-15,192.875856509472,174.17760557619854
2026-05-18,190.49778315195485,172.36670365411152
2026-05-19,190.71946795646917,173.0287538208447
2026-05-20,189.4397420395002,172.75614528891245
2026-05-21,191.42482869810559,173.96341360391204
2026-05-22,192.5534058847239,174.644936152315
2026-05-25,193.3091495364772,176.43636531714418
2026-05-26,194.1354292623942,176.81256293527338
2026-05-27,195.15316404675534,177.96095345903544
2026-05-28,195.58645707376058,178.6935475200449
2026-05-29,196.01975010076583,178.752947042176
2026-06-01,196.7855703345425,180.93093014988096
2026-06-02,197.45062474808546,180.83193017283082
2026-06-03,198.76058041112455,180.6537311555613
2026-06-04,197.25916968964128,178.99054438621496
2026-06-05,197.68238613462316,179.54494074886958
2026-06-08,193.2789197904071,177.8025540531698
2026-06-09,192.9665457476824,177.64415509184047
2026-06-10,193.1378476420798,178.47574823998104
2026-06-11,190.63885530028216,176.5155633751212
2026-06-12,192.92623941958888,178.65394528122837
2026-06-15,195.17331721080208,180.6339294394517
2026-06-16,198.08544941555823,181.68332044619092
2026-06-17,197.91414752116083,181.18832423963528
2026-06-18,196.8359532446594,179.2479404258049
2026-06-19,198.46835953244658,180.09933408571882
2026-06-22,198.92180572349858,180.39633229557288
2026-06-23,198.56912535268037,179.64393888076114
2026-06-24,195.42523176138653,177.93266149761934
2026-06-25,195.5360741636437,179.28155121116666
2026-06-26,195.90890769850867,181.17402395915005
2026-06-29,194.9919387343813,180.73110419929665
2026-06-30,197.4304715840387,181.65720833074573
2026-07-01,199.30471584038693,182.58331131139255
2026-07-02,198.6900443369609,183.69060971283784
2026-07-03,197.37001209189845,183.99260074901795
2026-07-06,198.61950826279727,184.85830617472817
2026-07-07,200.0906892382104,186.00586956779966
2026-07-08,198.8714228133817,185.2408274262673
2026-07-09,198.17613865376865,183.71074374895113
2026-07-10,199.093107617896,185.03950151319808
2026-07-13,199.5969367190649,186.0260026076154
2026-07-14,198.34744054816608,185.38175735538468
2026-07-15,199.093107617896,185.50255396229502
2026-07-16,200.04030632809352,186.60985209735568
2026-07-17,199.04272470777912,187.85807793364077
2026-07-21,196.87625957275293,184.11339954424665
2026-07-22,199.4961708988311,185.28109459364018
2026-07-23,199.47601773478436,185.68374746841107
2026-07-24,198.559048770657,185.99073098075073
2026-07-27,198.13583232567512,187.32099062603703
2026-07-28,198.25675130995566,188.2828708004324
2026-07-29,197.81338170092704,190.26802748305934
2026-07-30,195.37484885126966,189.36754408671
2026-07-31,194.92140266021764,187.0344734522722
2026-08-03,191.1628375654978,180.6492287492957
2026-08-04,194.7601773478436,184.70140411623234
2026-08-05,197.86376461104393,187.9758885001491
2026-08-06,198.48851269649336,188.05775011983206
2026-08-07,198.89157597742846,188.03728379488652
2026-08-10,199.39540507859735,188.79450805635568
2026-08-12,200.83635630794038,189.22428365038536
2026-08-13,201.49133413945987,188.91730131053367
2026-08-14,202.61991132607818,188.91730131053367
2026-08-17,202.13623538895607,188.58985284134516
2026-08-18,201.84401451027813,187.60750715687985
2026-08-19,200.0,186.29771408921368
2026-08-20,199.21402660217655,185.86793830364985
2026-08-21,199.29463925836356,185.92933420103031
2026-08-24,200.02015316404677,187.48471489052895
2026-08-25,199.74808544941556,188.19212659221247
2026-08-26,200.47359935509874,188.02567630200545
2026-08-27,200.57436517533253,187.56793907458876
2026-08-28,201.68278919790404,187.85922645693344
2026-08-31,202.0052398226522,188.52502585578853
2026-09-01,201.2293430068521,187.69277835864764
2026-09-02,200.34260378879486,185.34167667831036
2026-09-03,198.80088673921804,184.0308865917551
2026-09-04,197.02740830310358,182.3039720372288
2026-09-07,197.31962918178155,181.7422041704358
2026-09-08,194.87101975010077,178.9749791955163
2026-09-09,193.97420395002015,178.03870022785165
2026-09-10,193.0068520757759,175.85404787051374
