date,emaxis-sp_start_100,rakuten-vti_start_100
2026-03-09,167.80423053866576,165.8710516380721
2026-03-10,168.17247580714226,166.2695582868409
2026-03-11,168.36088036310696,166.41637652586098
2026-03-12,169.13590819559818,167.17983136876546
2026-03-13,166.74659587222746,164.6923109190822
2026-03-16,165.933030744198,163.96241453081086
2026-03-17,167.56444292198339,165.57322035320274
2026-03-18,167.79994861693928,165.94236335416755
2026-03-19,166.23276526505094,164.369310793238
2026-03-23,162.91427592703604,161.13511472796677
2026-03-24,163.7021495247067,161.99924493477076
2026-03-25,163.28680311723903,161.68882922941398
2026-03-26,165.0638006337244,163.55132346155457
2026-03-27,162.27198766806544,160.8163094089517
2026-03-30,159.95118609231824,158.3917110617056
2026-03-31,159.21469555536524,157.57372373002224
2026-04-01,162.82863749250666,161.16028356894165
2026-04-02,163.84345294168023,162.2257645035446
2026-04-03,165.050954868545,163.48840135911743
2026-04-06,165.12802945962147,163.5597130752129
2026-04-07,165.95444035283035,164.37350560006712
2026-04-08,164.83257686049498,163.24929736985612
2026-04-09,169.2515200822129,167.6832081882629
2026-04-10,170.71165539093946,168.96681907798146
2026-04-13,171.15269332876593,169.3779101472377
2026-04-14,172.18891838657188,170.510507991107
2026-04-15,173.87171362507493,172.16745668861947
2026-04-16,175.17341782992207,173.36717144175512
2026-04-17,176.29528132225744,174.42006795587065
2026-04-20,177.9566669521281,176.2322245060615
2026-04-21,177.53703862293398,176.06862703972482
2026-04-22,176.63355313864864,175.09543185536307
2026-04-23,178.6631840369958,176.97470531482026
2026-04-24,178.44908795067226,176.78174420067955
2026-04-27,179.56238759955468,177.6039263391921
2026-04-28,179.75935599897235,177.8262511011368
2026-04-30,179.7636379206988,177.59553672553378
2026-05-01,177.92669350004283,175.96795167582533
2026-05-07,180.91975678684594,178.90851126305634
2026-05-08,181.00539522137535,178.85397877427744
2026-05-11,182.50834974736662,180.13339485716682
2026-05-12,183.33904256230196,180.98074583665422
2026-05-13,183.49319174445492,181.00171987079995
2026-05-14,184.67928406268734,182.06300599857377
2026-05-15,186.88447375181983,184.18138344729223
2026-05-18,185.10747623533442,182.33566844246823
2026-05-19,185.03896548771087,182.2056294307647
2026-05-20,183.81005395221374,181.04786274592055
2026-05-21,185.70266335531386,183.02781156927722
2026-05-22,186.3106962404727,183.74092873023199
2026-05-25,186.6832234306757,184.26947439070432
2026-05-26,186.81168108246982,184.39951340240782
2026-05-27,188.33176329536695,186.09841016821176
2026-05-28,188.75567354628757,186.43399471454342
2026-05-29,189.51785561359938,187.27715088720166
2026-06-01,190.02312237732295,187.80150174084486
2026-06-02,190.89235248779653,188.58593061789503
2026-06-03,191.41902886015242,189.34099584714124
2026-06-04,190.01455853387,187.9734888208398
2026-06-05,190.87522480089063,188.9047359369101
2026-06-08,186.24646741457568,184.231721129242
2026-06-09,186.73460649139332,184.7183187214229
2026-06-10,186.40918044018156,184.4540458911867
2026-06-11,183.57883017898433,181.78195394102102
2026-06-12,186.29356855356684,184.462435504845
2026-06-15,187.23559133339043,185.49855279164396
2026-06-16,190.48985184550827,188.74113847057345
2026-06-17,189.62490365676115,187.86022903645286
2026-06-18,187.73229425366105,185.92222828138765
2026-06-19,190.19439924638178,188.49364486765384
2026-06-22,190.69966601010532,188.99702168715132
2026-06-23,190.03596814250236,188.4265279583875
2026-06-24,187.34692129827866,185.85091656529218
2026-06-25,187.34692129827866,186.0019296111414
2026-06-26,187.4282778110816,186.26200763454844
2026-06-29,187.17564442921983,185.67473467846807
2026-06-30,190.11304273357882,188.91732035739756
2026-07-01,192.03562558876425,190.81756785100046
2026-07-02,191.53892266849363,190.33097025881958
2026-07-03,189.9117924124347,188.4516967993624
2026-07-06,190.2800376809112,188.81664499349804
2026-07-07,192.34392395307015,190.96438609002055
2026-07-08,191.75730067654365,190.17156759931203
2026-07-09,191.41902886015242,189.67658039347288
2026-07-10,192.50663697867603,190.85112630563364
2026-07-13,193.3202021067055,191.47615252317632
2026-07-14,192.03562558876425,190.22610008809093
2026-07-15,192.55802003939368,190.73367171441754
2026-07-16,193.3630213239702,191.438399261714
2026-07-17,192.72073306499956,190.83434707831702
2026-07-21,190.4555964716965,188.64885272033223
2026-07-22,192.9219833861437,191.06506145392004
2026-07-23,192.55802003939368,190.66235999832207
2026-07-24,191.26916159972595,189.52976215445278
2026-07-27,191.00368245268479,189.21095683543774
2026-07-28,191.18780508692302,189.5591258022568
2026-07-29,191.43615654705832,189.82759343932213
2026-07-30,188.3274813736405,186.73182599941273
2026-07-31,188.19045987839343,186.52208565795544
2026-08-03,183.70300590905197,181.75678510004613
2026-08-04,188.37886443435815,186.46755316917657
2026-08-05,191.92001370214953,190.11703511053315
2026-08-06,191.88575832833777,189.81081421200554
2026-08-07,192.57942964802604,190.54071060027687
2026-08-10,192.9690845251349,191.10281471538235
2026-08-12,193.97533613085554,192.2312177524225
2026-08-13,194.50201250321143,192.8394647426486
2026-08-14,195.7994347863321,194.1104912118797
2026-08-17,195.10576346664382,193.5022442216536
2026-08-18,194.5833690160144,193.1079323797139
2026-08-19,193.16177100282607,191.46356810268887
2026-08-20,192.42956238759956,190.79659381685474
2026-08-21,191.5731780423054,189.8737363144427
2026-08-24,192.0142159801319,190.314191031503
2026-08-25,191.98424252804656,190.22610008809093
2026-08-26,192.48522737004367,190.64558077100548
2026-08-27,192.50663697867603,190.746256134905
2026-08-28,194.15945876509377,192.2228281387642
2026-08-31,194.4335017555879,192.3235035026637
2026-09-01,193.53001627130254,191.45098368220144
2026-09-02,192.7592703605378,190.52393137296028
2026-09-03,191.74017298963776,189.50878812030706
2026-09-04,190.08306928149355,187.88539787742775
2026-09-07,189.72338785646997,187.61693024036242
2026-09-08,187.0343410122463,184.95742271068417
2026-09-09,185.9467328937227,183.9171106170561
2026-09-10,185.04324740943736,182.9145517848903
2026-09-11,185.07750278324912,182.87260371659886
